# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Apr 12 22:59:24 2026
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN sy_mnum:        Number of Moons
# COLUMN cb_flag:        Circumbinary Flag
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_massj:       Planet Mass [Jupiter Mass]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN glat:           Galactic Latitude [deg]
# COLUMN glon:           Galactic Longitude [deg]
# COLUMN sy_dist:        Distance [pc]
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,sy_mnum,cb_flag,discoverymethod,disc_year,disc_facility,pl_controv_flag,pl_refname,pl_orbper,pl_orbsmax,pl_rade,pl_radj,pl_masse,pl_massj,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_refname,st_spectype,st_teff,st_rad,st_mass,st_age,rastr,ra,decstr,dec,glat,glon,sy_dist
KOI-351 e,KOI-351,1,1,8,0,0,Transit,2013,Kepler,0,<a refstr=CABRERA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...781...18C/abstract target=ref> Cabrera et al. 2014 </a>,91.93913000000,0.4200000000,2.66000000,0.23700000,,,,,,,,,,,,,,,<a refstr=CABRERA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...781...18C/abstract target=ref> Cabrera et al. 2014 </a>,,6080.00,1.200000,1.200000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 e,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,91.93933735000,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6031.13,1.247730,1.120000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 e,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,91.94012530000,0.4105000000,2.62000000,0.23374115,,,0.000000,,,0,9.7100,4.3900,-3.0300,0,450.00,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5970.00,1.200000,1.089000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 e,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,91.94012530000,,,,,,,,,0,,,,0,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6031.13,1.247730,1.120000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 e,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,2.64600000,0.23606031,,,,,,,10.2280,0.3490,-0.3360,0,,,,,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,6015.00,1.211000,,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 e,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,91.94069000000,0.4160000000,2.25000000,0.20073190,,,0.000000,,,0,,,,0,448.00,,,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,6330.00,1.070000,1.140000,0.5300,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 f,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,124.91633700000,0.5062000000,2.77000000,0.24712327,,,,,,,6.4000,0.4000,-0.4000,0,,,,,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,,6015.00,1.185000,1.108000,3.5500,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 f,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=WEISS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..270....8W/abstract target=ref>Weiss et al. 2024</a>,124.91633700000,0.5060567991,2.77000000,0.24712327,,,0.000000,,,0,,,,,,,,,<a refstr=WEISS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..270....8W/abstract target=ref>Weiss et al. 2024</a>,,,,1.108000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 f,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,124.91633700000,0.4840000000,2.46000000,0.21946688,,,0.000000,,,0,6.4300,7.5600,-2.2700,0,406.00,,,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,6238.00,1.054000,0.967000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 f,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,3.40200000,0.30350611,,,,,,,6.7960,0.2320,-0.2240,0,,,,,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,6015.00,1.211000,,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 f,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,124.92251600000,,,,,,,,,0,,,,0,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6031.13,1.247730,1.120000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 f,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,124.91633700000,0.4840000000,2.46000000,0.21946688,,,0.000000,,,0,6.4300,7.5600,-2.2700,0,406.00,,,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,6238.00,1.054000,0.967000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 f,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,124.91349729000,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6031.13,1.247730,1.120000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 f,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,124.92251600000,0.5036000000,3.37000000,0.30065178,,,0.000000,,,0,6.4500,2.9200,-2.0100,0,407.00,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5970.00,1.200000,1.089000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 f,KOI-351,1,1,8,0,0,Transit,2013,Kepler,0,<a refstr=CABRERA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...781...18C/abstract target=ref> Cabrera et al. 2014 </a>,124.91440000000,0.4800000000,2.88000000,0.25700000,,,,,,,,,,,,,,,<a refstr=CABRERA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...781...18C/abstract target=ref> Cabrera et al. 2014 </a>,,6080.00,1.200000,1.200000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 g,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=LIANG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..202L/abstract target=ref>Liang et al. 2021</a>,210.48000000000,,,,15.00000000,0.04719528,0.049000,0.011000,-0.007000,0,,,,,,,,,<a refstr=CABRERA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...781...18C/abstract target=ref> Cabrera et al. 2014 </a>,,6080.00,1.200000,1.200000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 g,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=WEISS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..270....8W/abstract target=ref>Weiss et al. 2024</a>,210.60311050000,0.7168522035,7.71800000,0.68855503,,,0.000000,,,0,,,,,,,,,<a refstr=WEISS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..270....8W/abstract target=ref>Weiss et al. 2024</a>,,,,1.108000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 g,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=SANTERNE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...587A..64S/abstract target=ref>Santerne et al. 2016</a>,210.60300000000,,8.07048000,0.72000000,254.26400000,0.80000000,,,,,,,,,,,,,<a refstr=SANTERNE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...587A..64S/abstract target=ref>Santerne et al. 2016</a>,,6080.00,1.200000,1.200000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 g,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=HOLCZER_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..225....9H/abstract target=ref>Holczer et al. 2016</a>,210.59351330000,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6031.13,1.247730,1.120000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 g,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=CABRERA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...781...18C/abstract target=ref> Cabrera et al. 2014 </a>,210.60697000000,0.7100000000,8.10000000,0.72300000,,,,,,,,,,,,,,,<a refstr=CABRERA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...781...18C/abstract target=ref> Cabrera et al. 2014 </a>,,6080.00,1.200000,1.200000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 g,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,210.60311050000,0.6856000000,6.86000000,0.61200926,,,0.000000,,,0,3.2000,3.7700,-1.1300,0,341.00,,,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,6238.00,1.054000,0.967000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 g,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,210.60311050000,0.6856000000,6.86000000,0.61200926,,,0.000000,,,0,3.2000,3.7700,-1.1300,0,341.00,,,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,6238.00,1.054000,0.967000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 g,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,210.60138430000,0.7133000000,7.70000000,0.68694917,,,0.000000,,,0,3.2200,1.4500,-1.0100,0,342.00,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5970.00,1.200000,1.089000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 g,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,210.60311050000,0.7170400000,7.71800000,0.68855503,,,,,,,3.2000,0.2000,-0.2000,0,,,,,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,,6015.00,1.185000,1.108000,3.5500,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 g,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,7.76600000,0.69283611,,,,,,,3.3870,0.1160,-0.1110,0,,,,,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,6015.00,1.211000,,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 g,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,210.60138430000,,,,,,,,,0,,,,0,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6031.13,1.247730,1.120000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 g,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,210.59659000000,0.7240000000,6.80000000,0.60665641,,,0.000000,,,0,,,,0,340.00,,,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,6330.00,1.070000,1.140000,0.5300,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 g,KOI-351,1,1,8,0,0,Transit,2013,Kepler,0,<a refstr=SHAW_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..146S/abstract target=ref>Shaw et al. 2025</a>,210.73514000000,,,,15.00000000,0.04719528,0.029200,0.003800,-0.003800,0,,,,,,,,,<a refstr=SHAW_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..146S/abstract target=ref>Shaw et al. 2025</a>,,,,1.242000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 g,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,210.59334066000,,,,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6031.13,1.247730,1.120000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 h,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=SANTERNE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...587A..64S/abstract target=ref>Santerne et al. 2016</a>,331.60100000000,,11.32109000,1.01000000,381.39600000,1.20000000,,,,,,,,,,,,,<a refstr=SANTERNE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...587A..64S/abstract target=ref>Santerne et al. 2016</a>,,6080.00,1.200000,1.200000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 h,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,331.59727320000,,,,,,,,,0,,,,0,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6031.13,1.247730,1.120000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 h,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,331.60110810000,0.9279000000,10.01000000,0.89303392,,,0.000000,,,0,1.7500,2.0500,-0.6200,0,293.00,,,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,6238.00,1.054000,0.967000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 h,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=LIANG_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..202L/abstract target=ref>Liang et al. 2021</a>,331.65700000000,,,,203.00000000,0.63870943,-0.011000,0.002000,-0.003000,0,,,,,,,,,<a refstr=CABRERA_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...781...18C/abstract target=ref> Cabrera et al. 2014 </a>,,6080.00,1.200000,1.200000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 h,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,331.60110810000,0.9279000000,10.01000000,0.89303392,,,0.000000,,,0,1.7500,2.0500,-0.6200,0,293.00,,,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,6238.00,1.054000,0.967000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 h,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,331.60110810000,0.9706200000,11.25200000,1.00383793,,,,,,,1.7000,0.1000,-0.1000,0,,,,,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,,6015.00,1.185000,1.108000,3.5500,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 h,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,,10.98700000,0.98019449,,,,,,,1.8490,0.0630,-0.0610,0,,,,,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,,6015.00,1.211000,,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 h,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,331.60110810000,,11.44000000,1.02060844,,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,6031.13,1.247730,1.120000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 h,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=WEISS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..270....8W/abstract target=ref>Weiss et al. 2024</a>,331.60110810000,0.9702055452,11.25200000,1.00383793,,,0.000000,,,0,,,,,,,,,<a refstr=WEISS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..270....8W/abstract target=ref>Weiss et al. 2024</a>,,,,1.108000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 h,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,331.59727320000,0.9654000000,10.89000000,0.97154240,,,0.000000,,,0,1.7600,0.7900,-0.5500,0,294.00,,,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,5970.00,1.200000,1.089000,,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
KOI-351 h,KOI-351,0,1,8,0,0,Transit,2013,Kepler,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,331.64300000000,0.9800000000,9.80000000,0.87429894,,,0.000000,,,0,,,,0,292.00,,,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,6330.00,1.070000,1.140000,0.5300,18h57m44.03s,284.4334642,+49d18m18.45s,49.3051239,19.25567,79.26947,848.25400000
