kepid,kepoi_name,kepler_name,ra,ra_err,ra_str,dec,dec_err,dec_str,koi_gmag,koi_gmag_err,koi_rmag,koi_rmag_err,koi_imag,koi_imag_err,koi_zmag,koi_zmag_err,koi_jmag,koi_jmag_err,koi_hmag,koi_hmag_err,koi_kmag,koi_kmag_err,koi_kepmag,koi_kepmag_err,koi_delivname,koi_vet_stat,koi_quarters,koi_disposition,koi_pdisposition,koi_count,koi_num_transits,koi_max_sngle_ev,koi_max_mult_ev,koi_bin_oedp_sig,koi_limbdark_mod,koi_ldm_coeff4,koi_ldm_coeff3,koi_ldm_coeff2,koi_ldm_coeff1,koi_trans_mod,koi_model_snr,koi_model_dof,koi_model_chisq,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_eccen,koi_eccen_err1,koi_eccen_err2,koi_longp,koi_longp_err1,koi_longp_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_sma,koi_sma_err1,koi_sma_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_ingress,koi_ingress_err1,koi_ingress_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_period,koi_period_err1,koi_period_err2,koi_ror,koi_ror_err1,koi_ror_err2,koi_dor,koi_dor_err1,koi_dor_err2,koi_incl,koi_incl_err1,koi_incl_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_smet,koi_smet_err1,koi_smet_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_smass,koi_smass_err1,koi_smass_err2,koi_sage,koi_sage_err1,koi_sage_err2,koi_sparprov,koi_fwm_stat_sig,koi_fwm_sra,koi_fwm_sra_err,koi_fwm_sdec,koi_fwm_sdec_err,koi_fwm_srao,koi_fwm_srao_err,koi_fwm_sdeco,koi_fwm_sdeco_err,koi_fwm_prao,koi_fwm_prao_err,koi_fwm_pdeco,koi_fwm_pdeco_err,koi_dicco_mra,koi_dicco_mra_err,koi_dicco_mdec,koi_dicco_mdec_err,koi_dicco_msky,koi_dicco_msky_err,koi_dikco_mra,koi_dikco_mra_err,koi_dikco_mdec,koi_dikco_mdec_err,koi_dikco_msky,koi_dikco_msky_err,koi_comment,koi_vet_date,koi_tce_plnt_num,koi_tce_delivname,koi_datalink_dvs,koi_disp_prov,koi_parm_prov,koi_time0,koi_time0_err1,koi_time0_err2,koi_datalink_dvr,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_insol,koi_insol_err1,koi_insol_err2,koi_srho,koi_srho_err1,koi_srho_err2,koi_fittype,koi_score
8677057,"K07903.01",,286.310520,0.000000,"19h05m14.52s",44.838188,0.000000,"+44d50m17.5s",16.674,,15.628,,15.282,,15.073,,13.977,0.025,13.366,0.025,13.261,0.032,15.700,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,1922,3.3883975,7.339942,0.90250,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.0722,0.6740,"Mandel and Agol (2002 ApJ 580 171)",9.30,,,131.93244,0.00414,-0.00414,0,,,,,,0.64,0.06,-0.04,0.0137,,,0.176,0.283,-0.176,1.115,0.152,-0.152,,,,98.8,13.7,-13.7,0.694611128,3.741e-06,-3.741e-06,0.008866,0.000915,-0.000663,4.76,1.4,-1.4,87.88,,,1415.0,,,4612.00,124.00,-138.00,4.646,0.024,-0.052,-0.0600,0.3000,-0.3000,0.6620,0.0640,-0.0450,0.7260,0.0500,-0.0740,,,,"q1_q17_dr25_stellar",0.973,19.087371000,0.000042000,44.83832000,0.00044000,0.10000,1.60000,0.50000,1.60000,-2e-05,0.00015,1e-05,0.00015,0.6200,0.5400,-0.3000,0.4400,0.6900,0.5700,0.5500,0.6000,-0.2000,0.2800,0.5800,0.5700,"NO_COMMENT","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","008/008677/008677057/dv/kplr008677057-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454964.932,0.00414,-0.00414,"008/008677/008677057/dv/kplr008677057-20160209194854_dvr.pdf",0,0,0,0,945.45,318.96,-218.14,4.24022,2.41305,-4.07545,"LS+MCMC",0.9670
8702537,"K07905.01",,296.547700,0.000000,"19h46m11.45s",44.898041,0.000000,"+44d53m52.9s",13.649,,13.040,,12.830,,12.725,,11.787,0.021,11.451,0.017,11.352,0.014,13.075,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,178,2.9744997,7.93867,0.97200,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2544,0.4173,"Mandel and Agol (2002 ApJ 580 171)",9.20,,,137.1908,0.0298,-0.0298,0,,,,,,0.85,0.2,-0.27,0.0721,,,0.309,0.145,-0.309,5.166,0.532,-0.532,,,,28.1,3.6,-3.6,7.4751841,0.0002273,-0.0002273,0.004866,0.000295,-0.000432,10.59,2.6,-2.6,88.33,,,1168.0,,,5616.00,184.00,-127.00,3.980,0.336,-0.144,-0.3400,0.3500,-0.2000,1.6020,0.3700,-0.5090,0.8940,0.1410,-0.0610,,,,"q1_q17_dr25_stellar",0.298,19.769858000,0.000032000,44.89831000,0.00032000,0.40000,1.20000,1.00000,1.10000,-1.2e-05,3.7e-05,-2.9e-05,3.5e-05,1.8100,0.5900,0.2200,0.6500,1.8300,0.5500,1.9000,0.5900,0.2000,0.6600,1.9100,0.5600,"NO_COMMENT","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","008/008702/008702537/dv/kplr008702537-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454970.191,0.0298,-0.0298,"008/008702/008702537/dv/kplr008702537-20160209194854_dvr.pdf",0,0,0,0,439.51,318.13,-252.81,0.40183,0.09943,-0.22654,"LS+MCMC",0.9240
9043947,"K07920.01",,298.252040,0.000000,"19h53m00.49s",45.396641,0.000000,"+45d23m47.9s",13.788,,13.243,,13.080,,12.993,,12.088,0.021,11.803,0.018,11.737,0.019,13.292,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,1278,3.3336442,7.5160227,0.37030,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2904,0.3534,"Mandel and Agol (2002 ApJ 580 171)",8.60,,,131.8424,0.00913,-0.00913,0,,,,,,1.09,0.2,-0.39,0.0219,,,0.497,0,-0.471,2.012,0.306,-0.306,,,,22.5,3.4,-3.4,1.04347858,1.071e-05,-1.071e-05,0.004461,0.000299,-0.000461,3.53,1.6,-1.6,81.91,,,2688.0,,,6014.00,200.00,-182.00,3.843,0.300,-0.100,-0.0400,0.3000,-0.3000,2.2460,0.4090,-0.8170,1.2810,0.1920,-0.2650,,,,"q1_q17_dr25_stellar",0.853,19.883480000,0.000038000,45.39673000,0.00040000,0.40000,1.40000,0.30000,1.40000,-8e-06,3.3e-05,-7e-06,3.3e-05,0.4000,1.1000,-0.1800,0.9800,0.4000,1.1000,0.4000,1.1000,-0.0700,0.8900,0.4000,1.1000,"NO_COMMENT","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","009/009043/009043947/dv/kplr009043947-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454964.842,0.00913,-0.00913,"009/009043/009043947/dv/kplr009043947-20160209194854_dvr.pdf",0,0,0,0,12313.82,7298.71,-7905.69,0.76449,0.70704,-0.72245,"LS+MCMC",0.8690
8880317,"K07915.01",,289.921970,0.000000,"19h19m41.27s",45.103920,0.000000,"+45d06m14.1s",14.053,,13.656,,13.517,,13.558,,12.686,0.028,12.366,0.039,12.384,0.033,13.678,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,4,4.795005,7.206373,0.13230,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.3058,0.3071,"Mandel and Agol (2002 ApJ 580 171)",10.50,,,372.8314,0.0888,-0.0888,0,,,,,,2.15,0.65,-0.43,1.0393,,,0.042,0.416,-0.042,11.7,10.4,-10.4,,,,298.2,36.7,-36.7,382.5891,0.1096,-0.1096,0.015918,0.000429,-0.001898,253.7,88.6,-88.6,89.99,,,305.0,,,6337.00,176.00,-220.00,4.261,0.175,-0.175,-0.3400,0.3000,-0.3000,1.2390,0.3710,-0.2470,1.0190,0.1720,-0.1140,,,,"q1_q17_dr25_stellar",0.990,19.328160000,0.000110000,45.10310000,0.00280000,1.10000,4.10000,-2.80000,10.00000,-0.0001,0.0011,0,0.0025,,,,,,,,,,,,,"CENT_FEW_DIFFS","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","008/008880/008880317/dv/kplr008880317-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455205.831,0.0888,-0.0888,"008/008880/008880317/dv/kplr008880317-20160209194854_dvr.pdf",0,0,0,0,2.05,1.81,-0.91,2.10941,0.73690,-1.89441,"LS+MCMC",0.3240
10253977,"K08201.01",,281.870150,0.000000,"18h47m28.84s",47.394989,0.000000,"+47d23m42.0s",14.977,,14.315,,14.128,,14.028,,13.035,0.023,12.599,0.023,12.485,0.011,14.382,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,3,5.8177896,7.3105316,0.75550,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2075,0.4900,"Mandel and Agol (2002 ApJ 580 171)",7.80,,,496.9922,0.0143,-0.0143,0,,,,,,2.25,0.34,-0.2,0.9879,,,0.713,0.244,-0.494,3.21,0.482,-0.482,,,,779,124,-124,392.601892,0.008911,-0.008911,0.027389,0.010867,-0.002834,691,341,-341,89.94,,,204.0,,,5307.00,159.00,-143.00,4.605,0.032,-0.097,-0.2000,0.3000,-0.3000,0.7530,0.1120,-0.0690,0.8430,0.0700,-0.0960,,,,"q1_q17_dr25_stellar",0.016,18.791393000,0.000042000,47.39467000,0.00041000,1.80000,1.50000,-1.20000,1.50000,-0.0018,0.0013,0.0013,0.0014,1.8000,1.7000,-0.7100,0.4900,1.9000,1.8000,1.8000,1.9000,-0.5600,0.5100,1.9000,1.8000,"CENT_FEW_DIFFS","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","010/010253/010253977/dv/kplr010253977-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455329.992,0.0143,-0.0143,"010/010253/010253977/dv/kplr010253977-20160209194854_dvr.pdf",0,0,0,0,0.41,0.20,-0.10,40.51088,119.91002,-38.33907,"LS+MCMC",0.2160
10351947,"K08205.01",,296.382780,0.000000,"19h45m31.87s",47.409592,0.000000,"+47d24m34.5s",13.575,,12.701,,12.420,,12.211,,11.107,0.020,10.556,0.017,10.466,0.015,12.766,,"cumulative","Done","11111101110111011000000000000000","CANDIDATE","CANDIDATE",1,5,4.199704,7.8116226,0.70680,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.1236,0.6196,"Mandel and Agol (2002 ApJ 580 171)",16.80,,,235.469,0.0124,-0.0124,0,,,,,,25.39,1.6,-4.8,0.9622,,,0.896,0.066,-0.644,9.314,0.391,-0.391,,,,713.9,48.3,-48.3,260.446151,0.003977,-0.003977,0.029827,0.007622,-0.006295,108.4,51.5,-51.5,89.53,,,608.0,,,4845.00,43.00,-93.00,2.897,0.030,-0.033,0.0600,0.1000,-0.1500,7.7960,0.4920,-1.4750,1.7480,0.1930,-0.5800,,,,"q1_q17_dr25_stellar",0.016,19.758857800,0.000008800,47.40972600,0.00008200,0.19000,0.32000,0.49000,0.30000,-4e-05,0.00024,-0.00029,0.00027,0.5900,0.2600,-0.5200,0.2000,0.7800,0.1800,0.5600,0.2900,-0.4300,0.2100,0.7100,0.2600,"NO_COMMENT","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","010/010351/010351947/dv/kplr010351947-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455068.469,0.0124,-0.0124,"010/010351/010351947/dv/kplr010351947-20160209194854_dvr.pdf",0,0,0,0,32.37,5.54,-12.68,0.35528,3.20642,-0.26510,"LS+MCMC",0.3250
10160922,"K07990.01",,298.315860,0.000000,"19h53m15.81s",47.105091,0.000000,"+47d06m18.3s",16.176,,15.591,,15.390,,15.318,,14.378,0.029,13.971,0.038,13.892,0.050,15.626,,"cumulative","Done","11111101110111011000000000000000","CANDIDATE","CANDIDATE",1,10,3.7947938,7.8486037,0.57320,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2787,0.3728,"Mandel and Agol (2002 ApJ 580 171)",8.40,,,154.5163,0.0182,-0.0182,0,,,,,,1.87,0.49,-0.16,0.3727,,,0.127,0.338,-0.127,5.881,0.66,-0.66,,,,528.7,77.6,-77.6,87.487573,0.002634,-0.002634,0.020983,0.001837,-0.001846,115.1,52,-52,89.94,,,377.0,,,5774.00,155.00,-172.00,4.567,0.033,-0.176,-0.3000,0.3000,-0.3000,0.8180,0.2120,-0.0710,0.9070,0.0980,-0.1090,,,,"q1_q17_dr25_stellar",0.001,19.887796000,0.000047000,47.10600000,0.00048000,2.70000,1.70000,3.30000,1.70000,-0.00139,0.0009,-0.00152,0.00091,0.2100,0.4600,-1.7200,0.7200,1.7400,0.7200,0.0200,0.4000,-1.4500,0.6900,1.4500,0.6900,"CENT_FEW_DIFFS","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","010/010160/010160922/dv/kplr010160922-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454987.516,0.0182,-0.0182,"010/010160/010160922/dv/kplr010160922-20160209194854_dvr.pdf",0,0,0,0,4.79,3.66,-1.25,3.77171,1.70415,-2.87036,"LS+MCMC",0.7890
10198225,"K07991.01",,287.551820,0.000000,"19h10m12.44s",47.244862,0.000000,"+47d14m41.5s",13.343,,12.550,,12.294,,12.146,,11.087,0.021,10.635,0.021,10.521,0.011,12.609,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,115,2.9203577,7.650106,0.47470,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.1713,0.5474,"Mandel and Agol (2002 ApJ 580 171)",12.40,,,142.3107,0.0167,-0.0167,0,,,,,,3.32,0.64,-1.05,0.1176,,,0.443,0.54,-0.248,6.893,0.541,-0.541,,,,63.3,6.1,-6.1,11.9451376,0.000216,-0.000216,0.007296,0.00028,-0.000604,12,3.8,-3.8,87.88,,,1337.0,,,5094.00,100.00,-138.00,3.380,0.210,-0.157,-0.0800,0.2000,-0.3000,4.1630,0.8080,-1.3130,1.5170,0.2060,-0.4800,,,,"q1_q17_dr25_stellar",0.123,19.170121000,0.000017000,47.24462000,0.00018000,0.00000,0.62000,-0.86000,0.65000,-9e-06,3.6e-05,3.9e-05,3.8e-05,-0.8400,0.8900,0.8700,0.6500,1.2100,0.5100,-0.9300,0.8200,0.7200,0.6100,1.1700,0.5600,"NO_COMMENT","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","010/010198/010198225/dv/kplr010198225-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454975.311,0.0167,-0.0167,"010/010198/010198225/dv/kplr010198225-20160209194854_dvr.pdf",0,0,0,0,755.16,408.67,-438.05,0.22885,0.14606,-0.07234,"LS+MCMC",0.9890
10214341,"K07992.01",,294.382540,0.000000,"19h37m31.81s",47.205769,0.000000,"+47d12m20.8s",14.986,,14.605,,14.484,,14.441,,13.620,0.025,13.287,0.028,13.291,0.035,14.635,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,4,6.6144624,8.742702,0.05910,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.3071,0.2866,"Mandel and Agol (2002 ApJ 580 171)",8.70,,,400.4719,0.044,-0.044,0,,,,,,1.84,0.56,-0.18,0.8391,,,0.662,0.307,-0.452,9.67,1.6,-1.6,,,,321.2,53.2,-53.2,277.13367,0.01585,-0.01585,0.017367,0.001106,-0.001949,169,81.5,-81.5,89.78,,,307.0,,,6461.00,155.00,-213.00,4.474,0.052,-0.208,-0.5200,0.3000,-0.3500,0.9710,0.2940,-0.0980,1.0250,0.1230,-0.1230,,,,"q1_q17_dr25_stellar",0.007,19.625400000,0.000039000,47.20589000,0.00040000,-3.80000,1.40000,0.40000,1.40000,0.00113,0.00046,-0.00031,0.00047,-1.2000,1.3000,3.0000,2.7000,3.3000,2.9000,-1.3000,1.3000,2.7000,3.2000,3.0000,3.4000,"CENT_FEW_DIFFS","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","010/010214/010214341/dv/kplr010214341-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455233.472,0.044,-0.044,"010/010214/010214341/dv/kplr010214341-20160209194854_dvr.pdf",0,0,0,0,2.09,1.81,-0.61,1.18821,5.73046,-1.12382,"LS+MCMC",0.1260
10515564,"K08211.01",,282.050780,0.000000,"18h48m12.19s",47.743992,0.000000,"+47d44m38.4s",15.410,,14.730,,14.555,,14.457,,13.457,0.027,13.060,0.035,12.968,0.033,14.811,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,257,3.1951354,7.110107,0.03710,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2291,0.4603,"Mandel and Agol (2002 ApJ 580 171)",7.70,,,134.6825,0.0176,-0.0176,0,,,,,,0.67,0.15,-0.05,0.0565,,,0.133,0.333,-0.132,4.007,0.454,-0.454,,,,67.6,10.4,-10.4,5.0487451,0.0001005,-0.0001005,0.007408,0.000642,-0.000688,9.63,3.7,-3.7,89.21,,,922.0,,,5450.00,164.00,-164.00,4.573,0.028,-0.161,0.0700,0.2500,-0.2500,0.8300,0.1860,-0.0620,0.9390,0.0740,-0.1010,,,,"q1_q17_dr25_stellar",0.112,18.803408000,0.000051000,47.74459000,0.00053000,0.80000,1.90000,2.20000,1.90000,-9e-05,0.00013,-0.00013,0.00013,-0.2900,0.4400,1.9100,0.4700,1.9300,0.4900,-0.2700,0.4400,1.9100,0.4400,1.9300,0.4500,"CENT_UNCERTAIN","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","010/010515/010515564/dv/kplr010515564-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2454967.683,0.0176,-0.0176,"010/010515/010515564/dv/kplr010515564-20160209194854_dvr.pdf",0,0,0,0,170.39,117.08,-41.29,0.66294,0.25376,-0.37332,"LS+MCMC",0.2660
10321972,"K07998.01",,283.204800,0.000000,"18h52m49.15s",47.478271,0.000000,"+47d28m41.8s",16.136,,15.529,,15.293,,15.219,,14.201,0.043,13.798,0.056,13.704,0.066,15.546,,"cumulative","Done","00000000000001111000000000000000","CANDIDATE","CANDIDATE",1,3,6.0178876,7.902305,0.62870,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2665,0.3980,"Mandel and Agol (2002 ApJ 580 171)",12.20,,,228.38,0.19,-0.19,0,,,,,,2.96,0.9,-0.56,0.4405,,,0.23,0.214,-0.23,16.07,1.3,-1.3,,,,1104,106,-106,122.11555,0.01898,-0.01898,0.030306,0.001736,-0.001901,58.3,18.3,-18.3,89.77,,,351.0,,,5592.00,195.00,-195.00,4.418,0.156,-0.214,-0.4200,0.3000,-0.2500,0.8940,0.2730,-0.1680,0.7640,0.1240,-0.0530,,,,"q1_q17_dr25_stellar",0.352,18.880318000,0.000018000,47.47807000,0.00012000,-0.04000,0.64000,-0.72000,0.43000,0.0009,0.0011,0.0002,0.0011,-1.3000,0.1600,1.3000,0.3600,1.8400,0.3600,-0.5330,0.0720,0.7600,0.3100,0.9200,0.2600,"CENT_FEW_DIFFS","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","010/010321/010321972/dv/kplr010321972-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455061.38,0.19,-0.19,"010/010321/010321972/dv/kplr010321972-20160209194854_dvr.pdf",0,0,0,0,3.60,3.44,-1.54,0.25120,0.07891,-0.11971,"LS+MCMC",0.6920
10331279,"K08000.01",,288.274570,0.000000,"19h13m05.90s",47.495781,0.000000,"+47d29m44.8s",15.850,,15.270,,15.074,,14.996,,14.049,0.027,13.605,0.030,13.511,0.035,15.306,,"cumulative","Done","11111111111111111000000000000000","CANDIDATE","CANDIDATE",1,7,5.3126163,8.716486,0.00200,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2787,0.3728,"Mandel and Agol (2002 ApJ 580 171)",11.60,,,224.2023,0.0772,-0.0772,0,,,,,,1.7,0.43,-0.14,0.6861,,,0.817,0.024,-0.568,19.46,2.3,-2.3,,,,379.9,42.1,-42.1,225.48805,0.01866,-0.01866,0.019945,0.00431,-0.002358,54,26.1,-26.1,89.13,,,267.0,,,5663.00,169.00,-152.00,4.579,0.040,-0.160,-0.3800,0.3000,-0.3000,0.7820,0.1940,-0.0650,0.8470,0.0970,-0.0890,,,,"q1_q17_dr25_stellar",0.589,19.218277000,0.000041000,47.49569000,0.00038000,-1.00000,1.50000,-0.30000,1.40000,0.0004,0.00055,8e-05,0.0005,-1.6000,1.2000,0.1000,1.1000,1.6000,1.1000,-1.6000,1.0000,0.0500,0.5900,1.6000,1.0000,"NO_COMMENT","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","010/010331/010331279/dv/kplr010331279-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455057.202,0.0772,-0.0772,"010/010331/010331279/dv/kplr010331279-20160209194854_dvr.pdf",0,0,0,0,1.20,0.90,-0.30,0.05872,0.34008,-0.04472,"LS+MCMC",0.9750
5802205,"K08107.01",,295.087490,0.000000,"19h40m21.00s",41.037395,0.000000,"+41d02m14.6s",11.602,,11.376,,,,,,10.082,0.021,9.832,0.020,9.772,0.018,11.402,,"cumulative","Done","11111011101110111000000000000000","CANDIDATE","CANDIDATE",1,3,5.54864,7.586177,0.01040,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.3030,0.3166,"Mandel and Agol (2002 ApJ 580 171)",15.10,,,219.2878,0.023,-0.023,0,,,,,,1.69,0.45,-0.67,1.4388,,,0.24,0.212,-0.24,18.521,0.959,-0.959,,,,76.8,5.8,-5.8,578.88761,0.02197,-0.02197,0.008083,0.000381,-0.000369,233.8,44,-44,89.94,,,315.0,,,6180.00,195.00,-238.00,3.946,0.405,-0.135,-0.1400,0.3000,-0.3000,1.9170,0.5070,-0.7600,1.1850,0.1900,-0.2120,,,,"q1_q17_dr25_stellar",0.509,19.672458000,0.000041000,41.03704000,0.00070000,-1.70000,1.70000,-1.30000,2.50000,9e-05,0.00014,7e-05,0.0002,2.5300,0.1900,-1.1800,0.2700,2.8000,0.2100,2.0100,0.1900,-2.0100,0.2700,2.8400,0.2400,"CENT_SATURATED","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","005/005802/005802205/dv/kplr005802205-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455052.288,0.023,-0.023,"005/005802/005802205/dv/kplr005802205-20160209194854_dvr.pdf",0,0,0,0,2.32,1.88,-1.60,0.72142,0.13584,-0.28161,"LS+MCMC",0.3810
5858919,"K08109.01",,285.293880,0.000000,"19h01m10.53s",41.102600,0.000000,"+41d06m09.4s",13.686,,12.406,,11.889,,,,9.490,0.021,8.623,0.024,8.421,0.024,12.429,,"cumulative","Done","11110111011101110000000000000000","CANDIDATE","CANDIDATE",1,4,5.464759,7.563608,0.39030,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,-0.1198,0.9486,"Mandel and Agol (2002 ApJ 580 171)",8.40,,,250.92469,0.00869,-0.00869,0,,,,,,250.2,8.2,-26.25,0.802,,,0.95,0.008,-0.656,3.201,0.344,-0.344,,,,140.1,21,-21,218.771117,0.002818,-0.002818,0.015155,0.000561,-0.005277,186.3,92.2,-92.2,89.71,,,1997.0,,,3297.00,91.00,-91.00,0.236,0.027,-0.033,0.0800,0.2000,-0.2500,151.1840,4.9560,-15.8590,1.4360,0.0500,-0.2670,,,,"q1_q17_dr25_stellar",0.002,19.019560000,0.000045000,41.10172000,0.00047000,-1.30000,1.80000,-3.20000,1.70000,0.00017,0.00027,0.00048,0.00025,0.6300,0.6600,0.6400,0.7100,0.9000,0.9700,0.4600,0.8500,0.6800,0.9200,0.8200,0.9000,"CENT_FEW_DIFFS","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","005/005858/005858919/dv/kplr005858919-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455083.925,0.00869,-0.00869,"005/005858/005858919/dv/kplr005858919-20160209194854_dvr.pdf",0,0,0,0,3757.91,711.61,-1065.95,2.55738,82.21164,-1.26853,"LS+MCMC",0.2240
10907307,"K08217.01",,284.741270,0.000000,"18h58m57.90s",48.343670,0.000000,"+48d20m37.2s",12.737,,12.310,,12.183,,12.162,,11.270,0.022,10.944,0.020,10.923,0.016,12.349,,"cumulative","Done","11111110111011101000000000000000","CANDIDATE","CANDIDATE",1,3,13.195917,14.273721,0.39020,"Claret (2011 A&A 529 75) ATLAS LS",0.0000,0.0000,0.2979,0.3238,"Mandel and Agol (2002 ApJ 580 171)",15.30,,,400.0395,0.0322,-0.0322,0,,,,,,5.02,1.36,-0.91,0.8073,,,0.932,0.029,-0.642,8.742,0.49,-0.49,,,,1517.4,97.9,-97.9,277.25118,0.01269,-0.01269,0.043832,0.000999,-0.008065,113.8,56.7,-56.7,89.53,,,304.0,,,6046.00,164.00,-164.00,4.357,0.136,-0.187,-0.4000,0.3000,-0.3000,1.0480,0.2850,-0.1900,0.9100,0.1190,-0.0890,,,,"q1_q17_dr25_stellar",0.840,18.982771700,0.000004400,48.34426200,0.00003600,0.75000,0.16000,2.13000,0.13000,4e-05,0.00077,0.0001,0.0011,-2.9900,0.1200,-2.7200,0.1400,4.0400,0.1300,-2.1400,0.1200,-0.2600,0.1400,2.1500,0.1200,"INCONSISTENT_TRANS---CENT_FEW_DIFFS","2018-08-16 00:00:00",1,"q1_q17_dr25_tce","010/010907/010907307/dv/kplr010907307-001-20160209194854_dvs.pdf","q1_q17_dr25_sup_koi","q1_q17_dr25_koi",2455233.039,0.0322,-0.0322,"010/010907/010907307/dv/kplr010907307-20160209194854_dvr.pdf",0,0,0,0,2.02,1.61,-0.81,0.36272,7.40870,-0.25128,"LS+MCMC",0.0000
